date,store_id,sku_id,units_sold,revenue,promo_flag
2026-03-08,STR-06,SKU-00018,10,33.8,False
2026-03-08,STR-06,SKU-00002,22,71.06,False
2026-03-08,STR-06,SKU-00019,10,89.4,False
2026-03-08,STR-06,SKU-00009,15,102.15,False
2026-03-08,STR-06,SKU-00001,16,51.52,False
2026-03-08,STR-07,SKU-00014,14,101.36,True
2026-03-08,STR-07,SKU-00022,13,96.59,False
2026-03-08,STR-07,SKU-00005,0,0.0,False
2026-03-08,STR-07,SKU-00012,11,56.54,False
2026-03-08,STR-07,SKU-00013,27,133.65,False
2026-03-08,STR-07,SKU-00019,14,125.16,False
2026-03-08,STR-07,SKU-00016,11,38.28,False
2026-03-08,STR-07,SKU-00010,10,81.1,False
2026-03-08,STR-07,SKU-00021,6,18.84,False
2026-03-08,STR-07,SKU-00004,8,77.04,False
2026-03-08,STR-07,SKU-00007,24,106.08,False
2026-03-08,STR-07,SKU-00018,21,70.98,False
2026-03-08,STR-07,SKU-00002,18,58.14,False
2026-03-08,STR-07,SKU-00023,28,117.6,False
2026-03-08,STR-07,SKU-00008,22,57.86,False
2026-03-08,STR-07,SKU-00006,10,78.6,False
2026-03-08,STR-07,SKU-00017,28,104.72,False
2026-03-08,STR-07,SKU-00020,12,113.76,False
2026-03-08,STR-07,SKU-00003,13,129.74,False
2026-03-08,STR-08,SKU-00009,5,34.05,False
2026-03-08,STR-08,SKU-00014,19,137.56,True
2026-03-08,STR-08,SKU-00006,2,15.72,False
2026-03-08,STR-08,SKU-00001,16,51.52,False
2026-03-08,STR-08,SKU-00020,5,47.4,False
2026-03-08,STR-08,SKU-00021,4,12.56,False
2026-03-08,STR-08,SKU-00011,3,32.91,False
2026-03-08,STR-08,SKU-00018,8,27.04,False
2026-03-08,STR-08,SKU-00023,14,58.8,False
2026-03-08,STR-08,SKU-00019,3,26.82,False
2026-03-08,STR-08,SKU-00017,14,52.36,False
2026-03-08,STR-08,SKU-00004,0,0.0,False
2026-03-08,STR-08,SKU-00010,3,24.33,False
2026-03-08,STR-08,SKU-00013,15,74.25,False
2026-03-08,STR-08,SKU-00002,9,29.07,False
2026-03-08,STR-08,SKU-00012,4,20.56,False
2026-03-08,STR-08,SKU-00015,6,19.08,False
2026-03-08,STR-08,SKU-00024,7,15.05,False
2026-03-08,STR-08,SKU-00005,4,13.72,False
2026-03-09,STR-01,SKU-00003,13,129.74,False
2026-03-09,STR-01,SKU-00007,33,145.86,False
2026-03-09,STR-01,SKU-00001,28,90.16,False
2026-03-09,STR-01,SKU-00004,11,105.93,False
2026-03-09,STR-01,SKU-00015,24,76.32,False
2026-03-09,STR-01,SKU-00023,24,100.8,False
2026-03-09,STR-01,SKU-00024,19,40.85,False
2026-03-09,STR-01,SKU-00008,9,23.67,False
2026-03-09,STR-01,SKU-00010,8,64.88,False
2026-03-09,STR-01,SKU-00002,31,100.13,False
2026-03-09,STR-01,SKU-00009,15,102.15,False
2026-03-09,STR-01,SKU-00020,6,56.88,False
2026-03-09,STR-01,SKU-00021,6,18.84,False
2026-03-09,STR-01,SKU-00014,21,152.04,True
2026-03-09,STR-01,SKU-00019,14,125.16,False
2026-03-09,STR-01,SKU-00018,32,108.16,False
2026-03-09,STR-01,SKU-00022,10,74.3,False
2026-03-09,STR-01,SKU-00011,5,54.85,False
2026-03-09,STR-01,SKU-00013,13,64.35,False
2026-03-09,STR-02,SKU-00020,8,75.84,False
2026-03-09,STR-02,SKU-00010,6,48.66,False
2026-03-09,STR-02,SKU-00015,9,28.62,False
2026-03-09,STR-02,SKU-00018,29,98.02,False
2026-03-09,STR-02,SKU-00002,27,87.21,False
2026-03-09,STR-02,SKU-00011,3,32.91,False
2026-03-09,STR-02,SKU-00003,18,179.64,False
2026-03-09,STR-02,SKU-00014,34,246.16,True
2026-03-09,STR-02,SKU-00008,19,49.97,False
2026-03-09,STR-02,SKU-00012,8,41.12,False
2026-03-09,STR-02,SKU-00016,4,13.92,False
2026-03-09,STR-02,SKU-00009,16,108.96,False
2026-03-09,STR-02,SKU-00023,28,117.6,False
2026-03-09,STR-02,SKU-00019,11,98.34,False
2026-03-09,STR-02,SKU-00024,286,45.15,False
2026-03-09,STR-02,SKU-00007,34,150.28,False
2026-03-09,STR-02,SKU-00006,4,31.44,False
2026-03-09,STR-02,SKU-00013,19,94.05,False
2026-03-09,STR-02,SKU-00022,13,96.59,False
2026-03-09,STR-03,SKU-00018,17,57.46,False
2026-03-09,STR-03,SKU-00019,21,187.74,False
2026-03-09,STR-03,SKU-00008,26,68.38,False
2026-03-09,STR-03,SKU-00016,8,27.84,False
2026-03-09,STR-03,SKU-00001,24,77.28,False
2026-03-09,STR-03,SKU-00021,1,3.14,False
2026-03-09,STR-03,SKU-00013,30,148.5,False
2026-03-09,STR-03,SKU-00004,8,77.04,False
2026-03-09,STR-03,SKU-00017,49,183.26,False
2026-03-09,STR-03,SKU-00005,0,0.0,False
2026-03-09,STR-03,SKU-00006,13,102.18,False
2026-03-09,STR-03,SKU-00020,11,104.28,False
2026-03-09,STR-03,SKU-00015,6,19.08,False
2026-03-09,STR-03,SKU-00009,18,122.58,False
2026-03-09,STR-03,SKU-00023,22,92.4,False
2026-03-09,STR-03,SKU-00002,19,61.37,False
2026-03-09,STR-03,SKU-00007,27,119.34,False
2026-03-09,STR-03,SKU-00010,6,48.66,False
2026-03-09,STR-03,SKU-00011,7,76.79,False
2026-03-09,STR-04,SKU-00015,7,22.26,False
2026-03-09,STR-04,SKU-00003,9,89.82,False
2026-03-09,STR-04,SKU-00004,4,38.52,False
2026-03-09,STR-04,SKU-00013,22,108.9,False
2026-03-09,STR-04,SKU-00014,9,65.16,True
2026-03-09,STR-04,SKU-00011,5,54.85,False
2026-03-09,STR-04,SKU-00020,3,28.44,False
2026-03-09,STR-04,SKU-00007,7,30.94,False
2026-03-09,STR-04,SKU-00018,21,70.98,False
2026-03-09,STR-04,SKU-00021,5,15.7,False
2026-03-09,STR-04,SKU-00001,20,64.4,False
2026-03-09,STR-04,SKU-00010,8,64.88,False
2026-03-09,STR-04,SKU-00022,1,7.43,False
2026-03-09,STR-04,SKU-00006,5,39.3,False
2026-03-09,STR-04,SKU-00017,19,71.06,False
2026-03-09,STR-04,SKU-00009,10,68.1,False
2026-03-09,STR-04,SKU-00012,4,20.56,False
2026-03-09,STR-04,SKU-00016,3,10.44,False
2026-03-09,STR-04,SKU-00005,2,6.86,False
2026-03-09,STR-05,SKU-00005,2,6.86,False
2026-03-09,STR-05,SKU-00024,17,36.55,False
2026-03-09,STR-05,SKU-00004,7,67.41,False
2026-03-09,STR-05,SKU-00021,7,21.98,False
2026-03-09,STR-05,SKU-00002,21,67.83,False
2026-03-09,STR-05,SKU-00018,11,37.18,False
2026-03-09,STR-05,SKU-00020,11,104.28,False
2026-03-09,STR-05,SKU-00014,22,159.28,True
2026-03-09,STR-05,SKU-00010,7,56.77,False
2026-03-09,STR-05,SKU-00001,21,67.62,False
2026-03-09,STR-05,SKU-00019,7,62.58,False
2026-03-09,STR-05,SKU-00015,17,54.06,False
2026-03-09,STR-05,SKU-00011,6,65.82,False
2026-03-09,STR-05,SKU-00016,9,31.32,False
2026-03-09,STR-05,SKU-00013,17,84.15,False
2026-03-09,STR-05,SKU-00008,33,86.79,False
2026-03-09,STR-05,SKU-00006,12,94.32,False
2026-03-09,STR-05,SKU-00017,21,78.54,False
2026-03-09,STR-05,SKU-00003,6,59.88,False
2026-03-09,STR-06,SKU-00011,3,32.91,False
2026-03-09,STR-06,SKU-00015,8,25.44,False
2026-03-09,STR-06,SKU-00014,21,152.04,True
2026-03-09,STR-06,SKU-00017,18,67.32,False
2026-03-09,STR-06,SKU-00006,10,78.6,False
2026-03-09,STR-06,SKU-00004,14,134.82,False
2026-03-09,STR-06,SKU-00022,17,126.31,False
2026-03-09,STR-06,SKU-00005,3,10.29,False
2026-03-09,STR-06,SKU-00024,7,15.05,False
2026-03-09,STR-06,SKU-00020,3,28.44,False
2026-03-09,STR-06,SKU-00003,8,79.84,False
2026-03-09,STR-06,SKU-00023,14,58.8,False
2026-03-09,STR-06,SKU-00010,6,48.66,False
2026-03-09,STR-06,SKU-00021,1,3.14,False
2026-03-09,STR-06,SKU-00018,9,30.42,False
2026-03-09,STR-06,SKU-00002,18,58.14,False
2026-03-09,STR-06,SKU-00019,13,116.22,False
2026-03-09,STR-06,SKU-00009,5,34.05,False
2026-03-09,STR-06,SKU-00001,17,54.74,False
2026-03-09,STR-07,SKU-00014,10,72.4,True
2026-03-09,STR-07,SKU-00022,5,37.15,False
2026-03-09,STR-07,SKU-00005,0,0.0,False
2026-03-09,STR-07,SKU-00012,7,35.98,False
2026-03-09,STR-07,SKU-00013,36,178.2,False
2026-03-09,STR-07,SKU-00019,15,134.1,False
2026-03-09,STR-07,SKU-00016,7,24.36,False
2026-03-09,STR-07,SKU-00010,8,64.88,False
2026-03-09,STR-07,SKU-00021,4,12.56,False
2026-03-09,STR-07,SKU-00004,8,77.04,False
2026-03-09,STR-07,SKU-00007,29,128.18,False
2026-03-09,STR-07,SKU-00018,9,30.42,False
2026-03-09,STR-07,SKU-00002,15,48.45,False
2026-03-09,STR-07,SKU-00023,28,117.6,False
2026-03-09,STR-07,SKU-00008,19,49.97,False
2026-03-09,STR-07,SKU-00006,20,157.2,False
2026-03-09,STR-07,SKU-00017,21,78.54,False
2026-03-09,STR-07,SKU-00020,14,132.72,False
2026-03-09,STR-07,SKU-00003,17,169.66,False
2026-03-09,STR-08,SKU-00009,5,34.05,False
2026-03-09,STR-08,SKU-00014,12,86.88,True
2026-03-09,STR-08,SKU-00006,4,31.44,False
2026-03-09,STR-08,SKU-00001,6,19.32,False
2026-03-09,STR-08,SKU-00020,7,66.36,False
2026-03-09,STR-08,SKU-00021,3,9.42,False
2026-03-09,STR-08,SKU-00011,2,21.94,False
2026-03-09,STR-08,SKU-00018,4,13.52,False
2026-03-09,STR-08,SKU-00023,10,42.0,False
2026-03-09,STR-08,SKU-00019,4,35.76,False
2026-03-09,STR-08,SKU-00017,15,56.1,False
2026-03-09,STR-08,SKU-00004,1,9.63,False
2026-03-09,STR-08,SKU-00010,2,16.22,False
2026-03-09,STR-08,SKU-00013,12,59.4,False
2026-03-09,STR-08,SKU-00002,5,16.15,False
2026-03-09,STR-08,SKU-00012,6,30.84,False
2026-03-09,STR-08,SKU-00015,8,25.44,False
2026-03-09,STR-08,SKU-00024,6,12.9,False
2026-03-09,STR-08,SKU-00005,3,10.29,False
2026-03-10,STR-01,SKU-00003,6,59.88,False
2026-03-10,STR-01,SKU-00007,26,114.92,False
2026-03-10,STR-01,SKU-00001,17,54.74,False
2026-03-10,STR-01,SKU-00004,10,96.3,False
2026-03-10,STR-01,SKU-00015,17,54.06,False
2026-03-10,STR-01,SKU-00023,22,92.4,False
2026-03-10,STR-01,SKU-00024,16,34.4,False
2026-03-10,STR-01,SKU-00008,16,42.08,False
2026-03-10,STR-01,SKU-00010,10,81.1,False
2026-03-10,STR-01,SKU-00002,29,93.67,False
2026-03-10,STR-01,SKU-00009,12,81.72,False
2026-03-10,STR-01,SKU-00020,5,47.4,False
2026-03-10,STR-01,SKU-00021,4,12.56,False
2026-03-10,STR-01,SKU-00014,21,152.04,True
2026-03-10,STR-01,SKU-00019,15,134.1,False
2026-03-10,STR-01,SKU-00018,18,60.84,False
2026-03-10,STR-01,SKU-00022,5,37.15,False
2026-03-10,STR-01,SKU-00011,1,10.97,False
2026-03-10,STR-01,SKU-00013,23,113.85,False
2026-03-10,STR-02,SKU-00020,11,104.28,False
2026-03-10,STR-02,SKU-00010,5,40.55,False
2026-03-10,STR-02,SKU-00015,15,47.7,False
2026-03-10,STR-02,SKU-00018,25,84.5,False
2026-03-10,STR-02,SKU-00002,24,77.52,False
2026-03-10,STR-02,SKU-00011,6,65.82,False
2026-03-10,STR-02,SKU-00003,20,199.6,False
2026-03-10,STR-02,SKU-00014,33,238.92,True
2026-03-10,STR-02,SKU-00008,18,47.34,False
2026-03-10,STR-02,SKU-00012,7,35.98,False
2026-03-10,STR-02,SKU-00016,7,24.36,False
2026-03-10,STR-02,SKU-00009,8,54.48,False
2026-03-10,STR-02,SKU-00023,35,147.0,False
2026-03-10,STR-02,SKU-00019,16,143.04,False
2026-03-10,STR-02,SKU-00024,12,25.8,False
2026-03-10,STR-02,SKU-00007,26,114.92,False
2026-03-10,STR-02,SKU-00006,9,70.74,False
2026-03-10,STR-02,SKU-00013,14,69.3,False
2026-03-10,STR-02,SKU-00022,7,52.01,False
2026-03-10,STR-03,SKU-00018,19,64.22,False
2026-03-10,STR-03,SKU-00019,20,178.8,False
2026-03-10,STR-03,SKU-00008,28,73.64,False
2026-03-10,STR-03,SKU-00016,9,31.32,False
2026-03-10,STR-03,SKU-00001,27,86.94,False
2026-03-10,STR-03,SKU-00021,5,15.7,False
2026-03-10,STR-03,SKU-00013,32,158.4,False
2026-03-10,STR-03,SKU-00004,6,57.78,False
2026-03-10,STR-03,SKU-00017,31,115.94,False
2026-03-10,STR-03,SKU-00005,0,0.0,False
2026-03-10,STR-03,SKU-00006,6,47.16,False
2026-03-10,STR-03,SKU-00020,13,123.24,False
2026-03-10,STR-03,SKU-00015,8,25.44,False
2026-03-10,STR-03,SKU-00009,18,122.58,False
2026-03-10,STR-03,SKU-00023,23,96.6,False
2026-03-10,STR-03,SKU-00002,25,80.75,False
2026-03-10,STR-03,SKU-00007,28,123.76,False
2026-03-10,STR-03,SKU-00010,7,56.77,False
2026-03-10,STR-03,SKU-00011,4,43.88,False
2026-03-10,STR-04,SKU-00015,6,19.08,False
2026-03-10,STR-04,SKU-00003,7,69.86,False
2026-03-10,STR-04,SKU-00004,2,19.26,False
2026-03-10,STR-04,SKU-00013,20,99.0,False
2026-03-10,STR-04,SKU-00014,9,65.16,True
2026-03-10,STR-04,SKU-00011,2,21.94,False
2026-03-10,STR-04,SKU-00020,2,18.96,False
2026-03-10,STR-04,SKU-00007,16,70.72,False
2026-03-10,STR-04,SKU-00018,24,81.12,False
2026-03-10,STR-04,SKU-00021,3,9.42,False
2026-03-10,STR-04,SKU-00001,7,22.54,False
2026-03-10,STR-04,SKU-00010,8,64.88,False
2026-03-10,STR-04,SKU-00022,4,29.72,False
2026-03-10,STR-04,SKU-00006,6,47.16,False
2026-03-10,STR-04,SKU-00017,13,48.62,False
2026-03-10,STR-04,SKU-00009,19,129.39,False
2026-03-10,STR-04,SKU-00012,4,20.56,False
2026-03-10,STR-04,SKU-00016,2,6.96,False
2026-03-10,STR-04,SKU-00005,1,3.43,False
2026-03-10,STR-05,SKU-00005,2,6.86,False
2026-03-10,STR-05,SKU-00024,20,43.0,False
2026-03-10,STR-05,SKU-00004,7,67.41,False
2026-03-10,STR-05,SKU-00021,5,15.7,False
2026-03-10,STR-05,SKU-00002,29,93.67,False
2026-03-10,STR-05,SKU-00018,7,23.66,False
2026-03-10,STR-05,SKU-00020,7,66.36,False
2026-03-10,STR-05,SKU-00014,20,144.8,True
2026-03-10,STR-05,SKU-00010,13,105.43,False
2026-03-10,STR-05,SKU-00001,18,57.96,False
2026-03-10,STR-05,SKU-00019,5,44.7,False
2026-03-10,STR-05,SKU-00015,13,41.34,False
2026-03-10,STR-05,SKU-00011,7,76.79,False
2026-03-10,STR-05,SKU-00016,3,10.44,False
2026-03-10,STR-05,SKU-00013,23,113.85,False
2026-03-10,STR-05,SKU-00008,19,49.97,False
2026-03-10,STR-05,SKU-00006,6,47.16,False
2026-03-10,STR-05,SKU-00017,25,93.5,False
2026-03-10,STR-05,SKU-00003,14,139.72,False
2026-03-10,STR-06,SKU-00011,7,76.79,False
2026-03-10,STR-06,SKU-00015,8,25.44,False
2026-03-10,STR-06,SKU-00014,19,137.56,True
2026-03-10,STR-06,SKU-00017,26,97.24,False
2026-03-10,STR-06,SKU-00006,7,55.02,False
2026-03-10,STR-06,SKU-00004,4,38.52,False
2026-03-10,STR-06,SKU-00022,13,96.59,False
2026-03-10,STR-06,SKU-00005,0,0.0,False
2026-03-10,STR-06,SKU-00024,16,34.4,False
2026-03-10,STR-06,SKU-00020,5,47.4,False
2026-03-10,STR-06,SKU-00003,10,99.8,False
2026-03-10,STR-06,SKU-00023,15,63.0,False
2026-03-10,STR-06,SKU-00010,5,40.55,False
2026-03-10,STR-06,SKU-00021,5,15.7,False
2026-03-10,STR-06,SKU-00018,14,47.32,False
2026-03-10,STR-06,SKU-00002,17,54.91,False
2026-03-10,STR-06,SKU-00019,10,89.4,False
2026-03-10,STR-06,SKU-00009,12,81.72,False
2026-03-10,STR-06,SKU-00001,22,70.84,False
2026-03-10,STR-07,SKU-00014,19,137.56,True
2026-03-10,STR-07,SKU-00022,5,37.15,False
2026-03-10,STR-07,SKU-00005,0,0.0,False
2026-03-10,STR-07,SKU-00012,12,61.68,False
2026-03-10,STR-07,SKU-00013,32,158.4,False
2026-03-10,STR-07,SKU-00019,12,107.28,False
2026-03-10,STR-07,SKU-00016,10,34.8,False
2026-03-10,STR-07,SKU-00010,7,56.77,False
2026-03-10,STR-07,SKU-00021,2,6.28,False
2026-03-10,STR-07,SKU-00004,6,57.78,False
2026-03-10,STR-07,SKU-00007,21,92.82,False
2026-03-10,STR-07,SKU-00018,29,98.02,False
2026-03-10,STR-07,SKU-00002,17,54.91,False
2026-03-10,STR-07,SKU-00023,31,130.2,False
2026-03-10,STR-07,SKU-00008,26,68.38,False
2026-03-10,STR-07,SKU-00006,7,55.02,False
2026-03-10,STR-07,SKU-00017,28,104.72,False
2026-03-10,STR-07,SKU-00020,9,85.32,False
2026-03-10,STR-07,SKU-00003,18,179.64,False
2026-03-10,STR-08,SKU-00009,4,27.24,False
2026-03-10,STR-08,SKU-00014,4,28.96,True
2026-03-10,STR-08,SKU-00006,1,7.86,False
2026-03-10,STR-08,SKU-00001,10,32.2,False
2026-03-10,STR-08,SKU-00020,1,9.48,False
2026-03-10,STR-08,SKU-00021,1,3.14,False
2026-03-10,STR-08,SKU-00011,2,21.94,False
2026-03-10,STR-08,SKU-00018,4,13.52,False
2026-03-10,STR-08,SKU-00023,17,71.4,False
2026-03-10,STR-08,SKU-00019,3,26.82,False
2026-03-10,STR-08,SKU-00017,9,33.66,False
2026-03-10,STR-08,SKU-00004,1,9.63,False
2026-03-10,STR-08,SKU-00010,5,40.55,False
2026-03-10,STR-08,SKU-00013,15,74.25,False
2026-03-10,STR-08,SKU-00002,6,19.38,False
2026-03-10,STR-08,SKU-00012,4,20.56,False
2026-03-10,STR-08,SKU-00015,10,31.8,False
2026-03-10,STR-08,SKU-00024,2,4.3,False
2026-03-10,STR-08,SKU-00005,3,10.29,False
2026-03-11,STR-01,SKU-00003,15,149.7,False
2026-03-11,STR-01,SKU-00007,43,190.06,False
2026-03-11,STR-01,SKU-00001,15,48.3,False
2026-03-11,STR-01,SKU-00004,12,115.56,False
2026-03-11,STR-01,SKU-00015,19,60.42,False
2026-03-11,STR-01,SKU-00023,23,96.6,False
2026-03-11,STR-01,SKU-00024,21,45.15,False
2026-03-11,STR-01,SKU-00008,16,42.08,False
2026-03-11,STR-01,SKU-00010,11,89.21,False
2026-03-11,STR-01,SKU-00002,32,103.36,False
2026-03-11,STR-01,SKU-00009,10,68.1,False
2026-03-11,STR-01,SKU-00020,5,47.4,False
2026-03-11,STR-01,SKU-00021,3,9.42,False
2026-03-11,STR-01,SKU-00014,18,130.32,True
2026-03-11,STR-01,SKU-00019,20,178.8,False
2026-03-11,STR-01,SKU-00018,23,77.74,False
2026-03-11,STR-01,SKU-00022,10,74.3,False
2026-03-11,STR-01,SKU-00011,3,32.91,False
2026-03-11,STR-01,SKU-00013,15,74.25,False
2026-03-11,STR-02,SKU-00020,12,113.76,False
2026-03-11,STR-02,SKU-00010,8,64.88,False
2026-03-11,STR-02,SKU-00015,13,41.34,False
2026-03-11,STR-02,SKU-00018,15,50.7,False
2026-03-11,STR-02,SKU-00002,20,64.6,False
2026-03-11,STR-02,SKU-00011,3,32.91,False
2026-03-11,STR-02,SKU-00003,10,99.8,False
2026-03-11,STR-02,SKU-00014,30,217.2,True
2026-03-11,STR-02,SKU-00008,22,57.86,False
2026-03-11,STR-02,SKU-00012,6,30.84,False
2026-03-11,STR-02,SKU-00016,6,20.88,False
2026-03-11,STR-02,SKU-00009,19,129.39,False
2026-03-11,STR-02,SKU-00023,21,88.2,False
2026-03-11,STR-02,SKU-00019,11,98.34,False
2026-03-11,STR-02,SKU-00024,13,27.95,False
2026-03-11,STR-02,SKU-00007,17,75.14,False
2026-03-11,STR-02,SKU-00006,7,55.02,False
2026-03-11,STR-02,SKU-00013,21,103.95,False
2026-03-11,STR-02,SKU-00022,9,66.87,False
2026-03-11,STR-03,SKU-00018,21,70.98,False
2026-03-11,STR-03,SKU-00019,18,160.92,False
2026-03-11,STR-03,SKU-00008,38,99.94,False
2026-03-11,STR-03,SKU-00016,10,34.8,False
2026-03-11,STR-03,SKU-00001,34,109.48,False
2026-03-11,STR-03,SKU-00021,1,3.14,False
2026-03-11,STR-03,SKU-00013,29,143.55,False
2026-03-11,STR-03,SKU-00004,6,57.78,False
2026-03-11,STR-03,SKU-00017,38,142.12,False
2026-03-11,STR-03,SKU-00005,1,3.43,False
2026-03-11,STR-03,SKU-00006,7,55.02,False
2026-03-11,STR-03,SKU-00020,9,85.32,False
2026-03-11,STR-03,SKU-00015,15,47.7,False
2026-03-11,STR-03,SKU-00009,14,95.34,False
2026-03-11,STR-03,SKU-00023,18,75.6,False
2026-03-11,STR-03,SKU-00002,17,54.91,False
2026-03-11,STR-03,SKU-00007,31,137.02,False
2026-03-11,STR-03,SKU-00010,6,48.66,False
2026-03-11,STR-03,SKU-00011,10,109.7,False
2026-03-11,STR-04,SKU-00015,6,19.08,False
2026-03-11,STR-04,SKU-00003,10,99.8,False
2026-03-11,STR-04,SKU-00004,1,9.63,False
2026-03-11,STR-04,SKU-00013,18,89.1,False
2026-03-11,STR-04,SKU-00014,9,65.16,True
2026-03-11,STR-04,SKU-00011,4,43.88,False
2026-03-11,STR-04,SKU-00020,7,66.36,False
2026-03-11,STR-04,SKU-00007,17,75.14,False
2026-03-11,STR-04,SKU-00018,23,77.74,False
2026-03-11,STR-04,SKU-00021,13,40.82,False
2026-03-11,STR-04,SKU-00001,14,45.08,False
2026-03-11,STR-04,SKU-00010,6,48.66,False
2026-03-11,STR-04,SKU-00022,7,52.01,False
2026-03-11,STR-04,SKU-00006,5,39.3,False
2026-03-11,STR-04,SKU-00017,5,18.7,False
2026-03-11,STR-04,SKU-00009,11,74.91,False
2026-03-11,STR-04,SKU-00012,6,30.84,False
2026-03-11,STR-04,SKU-00016,3,10.44,False
2026-03-11,STR-04,SKU-00005,1,3.43,False
2026-03-11,STR-05,SKU-00005,7,24.01,False
2026-03-11,STR-05,SKU-00024,16,34.4,False
2026-03-11,STR-05,SKU-00004,3,28.89,False
2026-03-11,STR-05,SKU-00021,4,12.56,False
2026-03-11,STR-05,SKU-00002,27,87.21,False
2026-03-11,STR-05,SKU-00018,12,40.56,False
2026-03-11,STR-05,SKU-00020,14,132.72,False
2026-03-11,STR-05,SKU-00014,18,130.32,True
2026-03-11,STR-05,SKU-00010,15,121.65,False
2026-03-11,STR-05,SKU-00001,22,70.84,False
2026-03-11,STR-05,SKU-00019,7,62.58,False
2026-03-11,STR-05,SKU-00015,21,66.78,False
2026-03-11,STR-05,SKU-00011,14,153.58,False
2026-03-11,STR-05,SKU-00016,6,20.88,False
2026-03-11,STR-05,SKU-00013,12,59.4,False
2026-03-11,STR-05,SKU-00008,29,76.27,False
2026-03-11,STR-05,SKU-00006,8,62.88,False
2026-03-11,STR-05,SKU-00017,22,82.28,False
2026-03-11,STR-05,SKU-00003,19,189.62,False
2026-03-11,STR-06,SKU-00011,4,43.88,False
2026-03-11,STR-06,SKU-00015,5,15.9,False
2026-03-11,STR-06,SKU-00014,17,123.08,True
2026-03-11,STR-06,SKU-00017,26,97.24,False
2026-03-11,STR-06,SKU-00006,4,31.44,False
2026-03-11,STR-06,SKU-00004,3,28.89,False
2026-03-11,STR-06,SKU-00022,7,52.01,False
2026-03-11,STR-06,SKU-00005,0,0.0,False
2026-03-11,STR-06,SKU-00024,10,21.5,False
2026-03-11,STR-06,SKU-00020,3,28.44,False
2026-03-11,STR-06,SKU-00003,19,,False
2026-03-11,STR-06,SKU-00023,9,37.8,False
2026-03-11,STR-06,SKU-00010,7,56.77,False
2026-03-11,STR-06,SKU-00021,3,9.42,False
2026-03-11,STR-06,SKU-00018,10,33.8,False
2026-03-11,STR-06,SKU-00002,13,41.99,False
2026-03-11,STR-06,SKU-00019,7,62.58,False
2026-03-11,STR-06,SKU-00009,11,74.91,False
2026-03-11,STR-06,SKU-00001,20,64.4,False
2026-03-11,STR-07,SKU-00014,18,130.32,True
2026-03-11,STR-07,SKU-00022,4,29.72,False
2026-03-11,STR-07,SKU-00005,9,30.87,False
2026-03-11,STR-07,SKU-00012,11,56.54,False
2026-03-11,STR-07,SKU-00013,30,148.5,False
2026-03-11,STR-07,SKU-00019,11,98.34,False
2026-03-11,STR-07,SKU-00016,5,17.4,False
2026-03-11,STR-07,SKU-00010,8,64.88,False
2026-03-11,STR-07,SKU-00021,4,12.56,False
2026-03-11,STR-07,SKU-00004,4,38.52,False
2026-03-11,STR-07,SKU-00007,26,114.92,False
2026-03-11,STR-07,SKU-00018,29,98.02,False
2026-03-11,STR-07,SKU-00002,18,58.14,False
2026-03-11,STR-07,SKU-00023,21,88.2,False
2026-03-11,STR-07,SKU-00008,18,47.34,False
2026-03-11,STR-07,SKU-00006,8,62.88,False
2026-03-11,STR-07,SKU-00017,17,63.58,False
2026-03-11,STR-07,SKU-00020,10,94.8,False
2026-03-11,STR-07,SKU-00003,9,89.82,False
2026-03-11,STR-08,SKU-00009,7,47.67,False
2026-03-11,STR-08,SKU-00014,13,94.12,True
2026-03-11,STR-08,SKU-00006,3,23.58,False
2026-03-11,STR-08,SKU-00001,11,35.42,False
2026-03-11,STR-08,SKU-00020,3,28.44,False
2026-03-11,STR-08,SKU-00021,2,6.28,False
2026-03-11,STR-08,SKU-00011,1,10.97,False
2026-03-11,STR-08,SKU-00018,5,16.9,False
2026-03-11,STR-08,SKU-00023,4,16.8,False
2026-03-11,STR-08,SKU-00019,3,26.82,False
2026-03-11,STR-08,SKU-00017,13,48.62,False
2026-03-11,STR-08,SKU-00004,3,28.89,False
2026-03-11,STR-08,SKU-00010,5,40.55,False
2026-03-11,STR-08,SKU-00013,5,24.75,False
2026-03-11,STR-08,SKU-00002,2,6.46,False
2026-03-11,STR-08,SKU-00012,7,35.98,False
2026-03-11,STR-08,SKU-00015,9,28.62,False
2026-03-11,STR-08,SKU-00024,7,15.05,False
2026-03-11,STR-08,SKU-00005,1,3.43,False
2026-03-12,STR-01,SKU-00003,9,89.82,False
2026-03-12,STR-01,SKU-00007,46,203.32,False
2026-03-12,STR-01,SKU-00001,16,51.52,False
2026-03-12,STR-01,SKU-00004,12,115.56,False
2026-03-12,STR-01,SKU-00015,20,63.6,False
2026-03-12,STR-01,SKU-00023,23,96.6,False
2026-03-12,STR-01,SKU-00024,12,25.8,False
2026-03-12,STR-01,SKU-00008,10,26.3,False
2026-03-12,STR-01,SKU-00010,9,72.99,False
2026-03-12,STR-01,SKU-00002,24,77.52,False
2026-03-12,STR-01,SKU-00009,4,27.24,False
2026-03-12,STR-01,SKU-00020,7,66.36,False
2026-03-12,STR-01,SKU-00021,7,21.98,False
2026-03-12,STR-01,SKU-00014,28,202.72,True
2026-03-12,STR-01,SKU-00019,28,250.32,False
2026-03-12,STR-01,SKU-00018,27,91.26,False
2026-03-12,STR-01,SKU-00022,9,66.87,False
2026-03-12,STR-01,SKU-00011,7,76.79,False
