date,location_type,location_id,sku_id,on_hand_units,on_order_units,safety_stock_units,days_of_supply
2026-05-29,Store,STR-02,SKU-00007,74.2,81.0,67.1,3.3
2026-05-29,Store,STR-02,SKU-00006,45.5,0.0,23.1,5.9
2026-05-29,Store,STR-02,SKU-00013,43.7,78.0,50.7,2.6
2026-05-29,Store,STR-02,SKU-00022,54.2,0.0,24.4,6.7
2026-05-29,Store,STR-03,SKU-00018,35.3,49.0,40.7,2.6
2026-05-29,Store,STR-03,SKU-00019,67.6,94.0,67.3,3.0
2026-05-29,Store,STR-03,SKU-00008,98.8,111.0,74.0,4.0
2026-05-29,Store,STR-03,SKU-00016,29.0,42.0,30.0,2.9
2026-05-29,Store,STR-03,SKU-00001,83.6,79.0,57.4,4.4
2026-05-29,Store,STR-03,SKU-00021,22.7,0.0,12.2,5.6
2026-05-29,Store,STR-03,SKU-00013,147.8,0.0,67.7,6.5
2026-05-29,Store,STR-03,SKU-00004,37.3,0.0,16.7,6.7
2026-05-29,Store,STR-03,SKU-00017,142.0,0.0,69.5,6.1
2026-05-29,Store,STR-03,SKU-00005,8.3,20.0,12.1,2.1
2026-05-29,Store,STR-03,SKU-00006,33.0,34.0,26.1,3.8
2026-05-29,Store,STR-03,SKU-00020,31.2,40.0,25.1,3.7
2026-05-29,Store,STR-03,SKU-00015,54.2,47.0,35.7,4.6
2026-05-29,Store,STR-03,SKU-00009,52.1,49.0,35.7,4.4
2026-05-29,Store,STR-03,SKU-00023,51.2,49.0,35.4,4.3
2026-05-29,Store,STR-03,SKU-00002,28.5,48.0,37.3,2.3
2026-05-29,Store,STR-03,SKU-00007,132.7,0.0,57.1,7.0
2026-05-29,Store,STR-03,SKU-00010,13.4,28.0,20.6,1.9
2026-05-29,Store,STR-03,SKU-00011,12.7,27.0,17.2,2.2
2026-05-29,Store,STR-04,SKU-00015,26.3,23.0,17.4,4.5
2026-05-29,Store,STR-04,SKU-00003,49.0,0.0,26.1,5.6
2026-05-29,Store,STR-04,SKU-00004,8.4,18.0,9.3,2.7
2026-05-29,Store,STR-04,SKU-00013,53.1,49.0,41.7,3.8
2026-05-29,Store,STR-04,SKU-00014,31.0,29.0,21.2,4.4
2026-05-29,Store,STR-04,SKU-00011,8.6,10.0,8.0,3.2
2026-05-29,Store,STR-04,SKU-00020,17.5,24.0,16.8,3.1
2026-05-29,Store,STR-04,SKU-00007,51.1,44.0,33.6,4.6
2026-05-29,Store,STR-04,SKU-00018,95.9,0.0,48.3,6.0
2026-05-29,Store,STR-04,SKU-00021,18.3,15.0,12.8,4.3
2026-05-29,Store,STR-04,SKU-00001,37.8,58.0,36.3,3.1
2026-05-29,Store,STR-04,SKU-00010,32.8,0.0,17.6,5.6
2026-05-29,Store,STR-04,SKU-00022,18.9,28.0,16.6,3.4
2026-05-29,Store,STR-04,SKU-00006,37.2,0.0,21.3,5.3
2026-05-29,Store,STR-04,SKU-00017,35.2,42.0,32.2,3.3
2026-05-29,Store,STR-04,SKU-00009,58.0,49.0,37.8,4.6
2026-05-29,Store,STR-04,SKU-00012,11.3,17.0,11.4,3.0
2026-05-29,Store,STR-04,SKU-00016,22.2,0.0,10.0,6.7
2026-05-29,Store,STR-04,SKU-00005,9.5,11.0,8.3,3.4
2026-05-29,Store,STR-05,SKU-00005,15.0,15.0,12.4,3.6
2026-05-29,Store,STR-05,SKU-00024,86.2,0.0,48.8,5.3
2026-05-29,Store,STR-05,SKU-00004,16.6,22.0,18.2,2.7
2026-05-29,Store,STR-05,SKU-00021,36.6,0.0,17.9,6.2
2026-05-29,Store,STR-05,SKU-00002,102.7,72.0,61.7,5.0
2026-05-29,Store,STR-05,SKU-00018,35.6,35.0,28.4,3.8
2026-05-29,Store,STR-05,SKU-00020,60.2,0.0,26.2,6.9
2026-05-29,Store,STR-05,SKU-00014,46.4,51.0,42.1,3.3
2026-05-29,Store,STR-05,SKU-00010,37.5,47.0,29.8,3.8
2026-05-29,Store,STR-05,SKU-00001,67.8,54.0,43.0,4.7
2026-05-29,Store,STR-05,SKU-00019,24.8,33.0,22.9,3.3
2026-05-29,Store,STR-05,SKU-00015,86.8,0.0,45.8,5.7
2026-05-29,Store,STR-05,SKU-00011,32.3,0.0,17.0,5.7
2026-05-29,Store,STR-05,SKU-00016,17.3,18.0,13.5,3.8
2026-05-29,Store,STR-05,SKU-00013,75.5,0.0,40.1,5.7
2026-05-29,Store,STR-05,SKU-00008,95.2,0.0,55.8,5.1
2026-05-29,Store,STR-05,SKU-00006,43.9,0.0,26.1,5.0
2026-05-29,Store,STR-05,SKU-00017,68.3,69.0,48.4,4.2
2026-05-29,Store,STR-05,SKU-00003,58.5,66.0,43.9,4.0
2026-05-29,Store,STR-06,SKU-00011,16.0,16.0,11.6,4.1
2026-05-29,Store,STR-06,SKU-00015,23.1,31.0,22.3,3.1
2026-05-29,Store,STR-06,SKU-00014,92.8,0.0,42.3,6.6
2026-05-29,Store,STR-06,SKU-00017,57.3,67.0,47.1,3.7
2026-05-29,Store,STR-06,SKU-00006,30.5,0.0,17.5,5.2
2026-05-29,Store,STR-06,SKU-00004,31.0,0.0,16.9,5.5
2026-05-29,Store,STR-06,SKU-00022,35.1,41.0,29.7,3.5
2026-05-29,Store,STR-06,SKU-00005,11.2,8.8,8.2,4.1
2026-05-29,Store,STR-06,SKU-00024,35.1,36.0,30.7,3.4
2026-05-29,Store,STR-06,SKU-00020,29.1,0.0,12.7,6.9
2026-05-29,Store,STR-06,SKU-00003,27.6,54.0,35.5,2.3
2026-05-29,Store,STR-06,SKU-00023,57.4,0.0,33.0,5.2
2026-05-29,Store,STR-06,SKU-00010,21.8,25.0,16.5,4.0
2026-05-29,Store,STR-06,SKU-00021,16.7,0.0,9.4,5.3
2026-05-29,Store,STR-06,SKU-00018,29.9,35.0,24.3,3.7
2026-05-29,Store,STR-06,SKU-00002,42.5,40.0,33.7,3.8
2026-05-29,Store,STR-06,SKU-00019,40.9,29.0,24.7,5.0
2026-05-29,Store,STR-06,SKU-00009,20.7,36.0,29.9,2.1
2026-05-29,Store,STR-06,SKU-00001,87.7,0.0,43.7,6.0
2026-05-29,Store,STR-07,SKU-00014,63.0,0.0,28.9,6.5
2026-05-29,Store,STR-07,SKU-00022,4.4,55.0,21.0,0.6
2026-05-29,Store,STR-07,SKU-00005,28.2,0.0,14.9,5.7
2026-05-29,Store,STR-07,SKU-00012,34.5,37.0,29.5,3.5
2026-05-29,Store,STR-07,SKU-00013,98.4,82.0,63.7,4.6
2026-05-29,Store,STR-07,SKU-00019,40.0,47.0,30.7,3.9
2026-05-29,Store,STR-07,SKU-00016,35.4,0.0,17.4,6.1
2026-05-29,Store,STR-07,SKU-00010,27.7,16.7,20.7,4.0
2026-05-29,Store,STR-07,SKU-00021,16.8,22.0,13.7,3.7
2026-05-29,Store,STR-07,SKU-00004,18.2,20.0,14.9,3.7
2026-05-29,Store,STR-07,SKU-00007,45.4,69.0,52.0,2.6
2026-05-29,Store,STR-07,SKU-00018,74.5,65.0,49.2,4.5
2026-05-29,Store,STR-07,SKU-00002,70.3,0.0,34.7,6.1
2026-05-29,Store,STR-07,SKU-00023,86.2,88.6,61.7,4.2
2026-05-29,Store,STR-07,SKU-00008,86.0,0.0,46.2,5.6
2026-05-29,Store,STR-07,SKU-00006,26.8,39.0,27.8,2.9
2026-05-29,Store,STR-07,SKU-00017,113.5,0.0,51.7,6.6
2026-05-29,Store,STR-07,SKU-00020,49.5,0.0,29.5,5.0
2026-05-29,Store,STR-07,SKU-00003,37.8,65.0,42.3,2.7
2026-05-29,Store,STR-08,SKU-00009,35.4,0.0,17.4,6.1
2026-05-29,Store,STR-08,SKU-00014,36.7,0.0,19.3,5.7
2026-05-29,Store,STR-08,SKU-00006,17.5,0.0,8.3,6.3
2026-05-29,Store,STR-08,SKU-00001,29.2,25.0,20.9,4.2
2026-05-29,Store,STR-08,SKU-00020,7.3,9.0,5.7,3.8
2026-05-29,Store,STR-08,SKU-00021,15.1,0.0,8.5,5.3
2026-05-29,Store,STR-08,SKU-00011,4.3,10.0,6.1,2.1
2026-05-29,Store,STR-08,SKU-00018,22.6,0.0,13.3,5.1
2026-05-29,Store,STR-08,SKU-00023,25.4,38.0,28.4,2.7
2026-05-29,Store,STR-08,SKU-00019,15.2,0.0,13.8,3.3
2026-05-29,Store,STR-08,SKU-00017,40.4,30.0,24.8,4.9
2026-05-29,Store,STR-08,SKU-00004,6.3,6.0,4.4,4.4
2026-05-29,Store,STR-08,SKU-00010,10.2,12.0,9.2,3.3
2026-05-29,Store,STR-08,SKU-00013,40.9,0.0,21.8,5.6
2026-05-29,Store,STR-08,SKU-00002,15.9,16.0,13.0,3.7
2026-05-29,Store,STR-08,SKU-00012,9.5,16.0,9.7,2.9
2026-05-29,Store,STR-08,SKU-00015,50.5,0.0,21.7,7.0
2026-05-29,Store,STR-08,SKU-00024,30.1,0.0,14.1,6.4
2026-05-29,Store,STR-08,SKU-00005,7.1,6.0,4.6,4.6
2026-05-29,Warehouse,WH-NSW,SKU-00001,97.9,175.0,72.8,6.7
2026-05-29,Warehouse,WH-NSW,SKU-00002,282.2,420.0,175.3,8.1
2026-05-29,Warehouse,WH-NSW,SKU-00003,295.5,0.0,141.5,10.4
2026-05-29,Warehouse,WH-NSW,SKU-00004,83.6,85.0,28.2,14.8
2026-05-29,Warehouse,WH-NSW,SKU-00005,0.0,57.7,13.7,0.0
2026-05-29,Warehouse,WH-NSW,SKU-00006,136.5,114.0,67.7,10.1
2026-05-29,Warehouse,WH-NSW,SKU-00007,245.3,256.0,111.9,11.0
2026-05-29,Warehouse,WH-NSW,SKU-00008,193.0,184.0,78.5,12.3
2026-05-29,Warehouse,WH-NSW,SKU-00009,305.4,0.0,145.6,10.5
2026-05-29,Warehouse,WH-NSW,SKU-00010,53.3,319.0,51.7,5.2
2026-05-29,Warehouse,WH-NSW,SKU-00011,103.8,110.0,37.5,13.8
2026-05-29,Warehouse,WH-NSW,SKU-00012,34.6,58.0,22.2,7.8
2026-05-29,Warehouse,WH-NSW,SKU-00013,234.7,144.0,84.5,13.9
2026-05-29,Warehouse,WH-NSW,SKU-00014,425.6,323.0,172.4,12.3
2026-05-29,Warehouse,WH-NSW,SKU-00015,145.8,146.0,112.1,6.5
2026-05-29,Warehouse,WH-NSW,SKU-00016,72.5,81.0,25.2,14.4
2026-05-29,Warehouse,WH-NSW,SKU-00017,162.3,189.0,78.4,10.4
2026-05-29,Warehouse,WH-NSW,SKU-00018,188.0,243.0,123.6,7.6
2026-05-29,Warehouse,WH-NSW,SKU-00019,31.1,207.0,110.8,1.4
2026-05-29,Warehouse,WH-NSW,SKU-00020,147.2,231.0,69.1,10.6
2026-05-29,Warehouse,WH-NSW,SKU-00021,64.4,51.0,15.7,20.5
2026-05-29,Warehouse,WH-NSW,SKU-00022,132.1,173.0,90.2,7.3
2026-05-29,Warehouse,WH-NSW,SKU-00023,421.0,0.0,142.0,14.8
2026-05-29,Warehouse,WH-NSW,SKU-00024,173.6,272.0,110.1,7.9
2026-05-29,Warehouse,WH-QLD,SKU-00001,131.4,218.0,95.6,6.9
2026-05-29,Warehouse,WH-QLD,SKU-00002,160.5,226.0,119.9,6.7
2026-05-29,Warehouse,WH-QLD,SKU-00003,69.0,134.0,70.5,4.9
2026-05-29,Warehouse,WH-QLD,SKU-00004,140.2,161.0,52.6,13.3
2026-05-29,Warehouse,WH-QLD,SKU-00005,130.0,154.0,45.0,14.5
2026-05-29,Warehouse,WH-QLD,SKU-00006,61.9,312.0,89.9,3.4
2026-05-29,Warehouse,WH-QLD,SKU-00007,536.4,0.0,181.8,14.8
2026-05-29,Warehouse,WH-QLD,SKU-00008,345.3,441.0,200.5,8.6
2026-05-29,Warehouse,WH-QLD,SKU-00009,26.4,96.0,59.5,2.2
2026-05-29,Warehouse,WH-QLD,SKU-00010,0.0,422.0,68.8,0.0
2026-05-29,Warehouse,WH-QLD,SKU-00011,14.7,196.0,28.6,2.6
2026-05-29,Warehouse,WH-QLD,SKU-00012,77.4,90.0,49.1,7.9
2026-05-29,Warehouse,WH-QLD,SKU-00013,361.8,445.0,218.9,8.3
2026-05-29,Warehouse,WH-QLD,SKU-00014,146.5,0.0,48.2,15.2
2026-05-29,Warehouse,WH-QLD,SKU-00015,73.5,98.0,59.6,6.2
2026-05-29,Warehouse,WH-QLD,SKU-00016,106.2,501.0,79.1,6.7
2026-05-29,Warehouse,WH-QLD,SKU-00017,573.1,0.0,202.0,14.2
2026-05-29,Warehouse,WH-QLD,SKU-00018,252.4,291.0,149.9,8.4
2026-05-29,Warehouse,WH-QLD,SKU-00019,193.2,230.0,163.3,5.9
2026-05-29,Warehouse,WH-QLD,SKU-00020,205.6,285.0,91.0,11.3
2026-05-29,Warehouse,WH-QLD,SKU-00021,135.3,146.0,43.2,15.7
2026-05-29,Warehouse,WH-QLD,SKU-00022,64.3,56.0,34.9,9.2
2026-05-29,Warehouse,WH-QLD,SKU-00023,207.4,311.0,161.7,6.4
2026-05-29,Warehouse,WH-VIC,SKU-00001,240.6,279.0,139.9,8.6
2026-05-29,Warehouse,WH-VIC,SKU-00002,208.0,542.0,225.8,4.6
2026-05-29,Warehouse,WH-VIC,SKU-00003,159.9,200.0,125.0,6.4
2026-05-29,Warehouse,WH-VIC,SKU-00004,288.2,305.0,90.3,16.0
2026-05-29,Warehouse,WH-VIC,SKU-00005,53.6,68.0,20.6,13.0
2026-05-29,Warehouse,WH-VIC,SKU-00006,105.7,75.0,43.4,12.2
2026-05-29,Warehouse,WH-VIC,SKU-00007,184.4,350.0,144.1,6.4
2026-05-29,Warehouse,WH-VIC,SKU-00008,316.8,291.0,152.3,10.4
2026-05-29,Warehouse,WH-VIC,SKU-00009,69.3,100.0,58.8,5.9
2026-05-29,Warehouse,WH-VIC,SKU-00010,7.3,577.0,92.1,0.4
2026-05-29,Warehouse,WH-VIC,SKU-00011,117.7,123.0,44.3,13.3
2026-05-29,Warehouse,WH-VIC,SKU-00013,293.9,269.0,136.1,10.8
2026-05-29,Warehouse,WH-VIC,SKU-00014,398.2,278.0,140.9,14.1
2026-05-29,Warehouse,WH-VIC,SKU-00015,200.0,298.0,172.9,5.8
2026-05-29,Warehouse,WH-VIC,SKU-00016,31.2,142.0,22.6,6.9
2026-05-29,Warehouse,WH-VIC,SKU-00017,166.7,195.0,80.7,10.3
2026-05-29,Warehouse,WH-VIC,SKU-00018,477.8,0.0,155.2,15.4
2026-05-29,Warehouse,WH-VIC,SKU-00019,250.2,0.0,124.7,10.0
2026-05-29,Warehouse,WH-VIC,SKU-00020,108.0,538.0,80.7,6.7
2026-05-29,Warehouse,WH-VIC,SKU-00021,95.2,155.0,48.0,9.9
2026-05-29,Warehouse,WH-VIC,SKU-00022,10.8,99.0,42.0,1.3
2026-05-29,Warehouse,WH-VIC,SKU-00023,127.5,190.0,86.7,7.4
2026-05-29,Warehouse,WH-VIC,SKU-00024,514.5,0.0,164.3,15.7
2026-05-29,Warehouse,WH-WA,SKU-00001,156.8,162.0,95.3,8.2
2026-05-29,Warehouse,WH-WA,SKU-00002,15.2,55.0,21.7,3.5
2026-05-29,Warehouse,WH-WA,SKU-00003,52.4,73.0,43.5,6.0
2026-05-29,Warehouse,WH-WA,SKU-00004,33.7,87.0,22.8,7.4
2026-05-29,Warehouse,WH-WA,SKU-00005,40.4,69.0,21.5,9.4
2026-05-29,Warehouse,WH-WA,SKU-00006,149.9,0.0,49.2,15.2
2026-05-29,Warehouse,WH-WA,SKU-00007,72.7,134.0,56.0,6.5
2026-05-29,Warehouse,WH-WA,SKU-00009,58.0,131.0,92.0,3.2
2026-05-29,Warehouse,WH-WA,SKU-00010,33.4,274.0,44.7,3.7
2026-05-29,Warehouse,WH-WA,SKU-00011,66.8,73.0,23.5,14.2
2026-05-29,Warehouse,WH-WA,SKU-00012,29.3,84.0,35.2,4.2
2026-05-29,Warehouse,WH-WA,SKU-00013,171.2,220.0,105.9,8.1
2026-05-29,Warehouse,WH-WA,SKU-00014,80.8,131.0,67.5,6.0
2026-05-29,Warehouse,WH-WA,SKU-00015,55.7,81.0,65.2,4.3
2026-05-29,Warehouse,WH-WA,SKU-00016,19.5,108.0,16.6,5.9
2026-05-29,Warehouse,WH-WA,SKU-00017,175.9,178.0,95.1,9.3
2026-05-29,Warehouse,WH-WA,SKU-00018,321.8,0.0,102.7,15.7
2026-05-29,Warehouse,WH-WA,SKU-00019,0.0,66.1,22.9,0.0
2026-05-29,Warehouse,WH-WA,SKU-00020,55.3,140.0,37.5,7.4
2026-05-29,Warehouse,WH-WA,SKU-00021,114.7,105.0,35.6,16.1
2026-05-29,Warehouse,WH-WA,SKU-00022,42.8,72.0,27.6,7.8
2026-05-29,Warehouse,WH-WA,SKU-00023,128.0,84.0,47.3,13.5
2026-05-29,Warehouse,WH-WA,SKU-00024,73.1,0.0,23.6,15.5
2026-06-05,Store,STR-01,SKU-00003,16.0,46.0,31.1,1.5
2026-06-05,Store,STR-01,SKU-00007,95.9,108.0,86.4,3.3
2026-06-05,Store,STR-01,SKU-00001,62.0,54.0,41.0,4.5
2026-06-05,Store,STR-01,SKU-00004,56.9,45.0,36.0,4.7
2026-06-05,Store,STR-01,SKU-00015,103.1,0.0,57.9,5.3
2026-06-05,Store,STR-01,SKU-00023,96.4,0.0,52.0,5.6
2026-06-05,Store,STR-01,SKU-00024,43.1,68.0,49.8,2.6
2026-06-05,Store,STR-01,SKU-00008,64.6,0.0,35.5,5.5
2026-06-05,Store,STR-01,SKU-00010,22.1,43.0,25.4,2.6
2026-06-05,Store,STR-01,SKU-00002,143.2,0.0,73.8,5.8
2026-06-05,Store,STR-01,SKU-00009,73.9,0.0,35.3,6.3
2026-06-05,Store,STR-01,SKU-00020,16.0,35.0,22.3,2.2
2026-06-05,Store,STR-01,SKU-00021,23.9,0.0,10.9,6.6
2026-06-05,Store,STR-01,SKU-00014,72.1,0.0,42.4,5.1
2026-06-05,Store,STR-01,SKU-00019,42.2,67.0,52.0,2.4
2026-06-05,Store,STR-01,SKU-00018,64.2,96.0,64.6,3.0
2026-06-05,Store,STR-01,SKU-00022,40.4,31.0,25.2,4.8
2026-06-05,Store,STR-01,SKU-00011,21.9,0.0,9.5,6.9
2026-06-05,Store,STR-01,SKU-00013,64.9,53.0,41.6,4.7
2026-06-05,Store,STR-02,SKU-00020,41.5,40.0,28.7,4.3
2026-06-05,Store,STR-02,SKU-00010,24.4,0.0,14.5,5.0
2026-06-05,Store,STR-02,SKU-00015,49.5,64.0,45.0,3.3
2026-06-05,Store,STR-02,SKU-00018,92.1,0.0,49.8,5.5
2026-06-05,Store,STR-02,SKU-00002,135.5,0.0,71.5,5.7
2026-06-05,Store,STR-02,SKU-00011,19.7,0.0,10.8,5.5
2026-06-05,Store,STR-02,SKU-00003,14.0,80.0,49.4,0.8
2026-06-05,Store,STR-02,SKU-00014,93.3,80.0,61.2,4.6
2026-06-05,Store,STR-02,SKU-00008,67.5,56.0,47.1,4.3
2026-06-05,Store,STR-02,SKU-00012,10.8,18.0,13.3,2.4
2026-06-05,Store,STR-02,SKU-00016,24.8,18.0,15.1,4.9
2026-06-05,Store,STR-02,SKU-00009,71.9,91.0,57.5,3.8
2026-06-05,Store,STR-02,SKU-00023,83.9,64.0,52.2,4.8
2026-06-05,Store,STR-02,SKU-00019,50.4,50.0,41.8,3.6
2026-06-05,Store,STR-02,SKU-00024,64.1,0.0,35.3,5.4
2026-06-05,Store,STR-02,SKU-00007,118.2,0.0,67.1,5.3
2026-06-05,Store,STR-02,SKU-00006,25.5,33.0,23.1,3.3
2026-06-05,Store,STR-02,SKU-00013,96.7,0.0,50.7,5.7
2026-06-05,Store,STR-02,SKU-00022,26.2,33.0,24.4,3.2
2026-06-05,Store,STR-03,SKU-00018,50.3,50.0,40.7,3.7
2026-06-05,Store,STR-03,SKU-00019,63.6,96.0,67.3,2.8
2026-06-05,Store,STR-03,SKU-00008,144.8,0.0,74.0,5.9
2026-06-05,Store,STR-03,SKU-00016,36.0,40.0,30.0,3.6
2026-06-05,Store,STR-03,SKU-00001,53.6,75.0,57.4,2.8
2026-06-05,Store,STR-03,SKU-00021,14.7,19.0,12.2,3.6
2026-06-05,Store,STR-03,SKU-00013,97.8,94.0,67.7,4.3
2026-06-05,Store,STR-03,SKU-00004,25.3,22.0,16.7,4.5
2026-06-05,Store,STR-03,SKU-00017,90.0,92.0,69.5,3.9
2026-06-05,Store,STR-03,SKU-00005,15.3,16.0,12.1,3.8
2026-06-05,Store,STR-03,SKU-00006,54.0,0.0,26.1,6.2
2026-06-05,Store,STR-03,SKU-00020,44.2,0.0,25.1,5.3
2026-06-05,Store,STR-03,SKU-00015,48.2,20.5,35.7,4.1
2026-06-05,Store,STR-03,SKU-00009,55.1,46.0,35.7,4.6
2026-06-05,Store,STR-03,SKU-00023,84.2,0.0,35.4,7.1
2026-06-05,Store,STR-03,SKU-00002,36.5,58.0,37.3,2.9
2026-06-05,Store,STR-03,SKU-00007,94.7,67.0,57.1,5.0
2026-06-05,Store,STR-03,SKU-00010,26.4,32.0,20.6,3.8
2026-06-05,Store,STR-03,SKU-00011,19.7,23.0,17.2,3.4
2026-06-05,Store,STR-04,SKU-00015,34.3,0.0,17.4,5.9
2026-06-05,Store,STR-04,SKU-00003,56.0,0.0,26.1,6.4
2026-06-05,Store,STR-04,SKU-00004,10.4,11.7,9.3,3.3
2026-06-05,Store,STR-04,SKU-00013,82.1,0.0,41.7,5.9
2026-06-05,Store,STR-04,SKU-00014,42.0,0.0,21.2,5.9
2026-06-05,Store,STR-04,SKU-00011,8.6,11.0,8.0,3.2
2026-06-05,Store,STR-04,SKU-00020,15.5,23.0,16.8,2.8
2026-06-05,Store,STR-04,SKU-00007,34.1,42.0,33.6,3.0
2026-06-05,Store,STR-04,SKU-00018,61.9,59.0,48.3,3.8
2026-06-05,Store,STR-04,SKU-00021,21.3,15.0,12.8,5.0
2026-06-05,Store,STR-04,SKU-00001,30.8,47.0,36.3,2.5
2026-06-05,Store,STR-04,SKU-00010,30.8,0.0,17.6,5.3
2026-06-05,Store,STR-04,SKU-00022,27.9,0.0,16.6,5.1
2026-06-05,Store,STR-04,SKU-00006,39.2,0.0,21.3,5.5
2026-06-05,Store,STR-04,SKU-00017,60.2,0.0,32.2,5.6
2026-06-05,Store,STR-04,SKU-00009,46.0,47.0,37.8,3.7
2026-06-05,Store,STR-04,SKU-00012,10.3,19.0,11.4,2.7
2026-06-05,Store,STR-04,SKU-00016,11.2,14.0,10.0,3.4
2026-06-05,Store,STR-04,SKU-00005,7.5,10.0,8.3,2.7
2026-06-05,Store,STR-05,SKU-00005,22.0,0.0,12.4,5.3
2026-06-05,Store,STR-05,SKU-00024,54.2,68.0,48.8,3.3
2026-06-05,Store,STR-05,SKU-00004,18.6,27.0,18.2,3.1
2026-06-05,Store,STR-05,SKU-00021,34.6,0.0,17.9,5.8
2026-06-05,Store,STR-05,SKU-00002,101.7,73.0,61.7,4.9
2026-06-05,Store,STR-05,SKU-00018,39.6,41.0,28.4,4.2
2026-06-05,Store,STR-05,SKU-00020,27.2,38.0,26.2,3.1
2026-06-05,Store,STR-05,SKU-00014,59.4,60.0,42.1,4.2
2026-06-05,Store,STR-05,SKU-00010,34.5,40.0,29.8,3.5
2026-06-05,Store,STR-05,SKU-00001,66.8,55.0,43.0,4.7
2026-06-05,Store,STR-05,SKU-00019,47.8,0.0,22.9,6.3
2026-06-05,Store,STR-05,SKU-00015,84.8,0.0,45.8,5.6
2026-06-05,Store,STR-05,SKU-00011,16.3,27.0,17.0,2.9
2026-06-05,Store,STR-05,SKU-00016,18.3,20.0,13.5,4.1
2026-06-05,Store,STR-05,SKU-00013,64.5,49.0,40.1,4.8
2026-06-05,Store,STR-05,SKU-00008,57.2,70.0,55.8,3.1
2026-06-05,Store,STR-05,SKU-00006,23.9,40.0,26.1,2.7
2026-06-05,Store,STR-05,SKU-00017,69.3,61.0,48.4,4.3
2026-06-05,Store,STR-05,SKU-00003,57.5,67.0,43.9,3.9
2026-06-05,Store,STR-06,SKU-00011,6.0,18.0,11.6,1.5
2026-06-05,Store,STR-06,SKU-00015,26.1,30.0,22.3,3.5
2026-06-05,Store,STR-06,SKU-00014,64.8,55.0,42.3,4.6
2026-06-05,Store,STR-06,SKU-00017,99.3,0.0,47.1,6.3
2026-06-05,Store,STR-06,SKU-00006,26.5,23.0,17.5,4.6
2026-06-05,Store,STR-06,SKU-00004,29.0,0.0,16.9,5.1
2026-06-05,Store,STR-06,SKU-00022,57.1,0.0,29.7,5.8
2026-06-05,Store,STR-06,SKU-00005,15.2,0.0,8.2,5.6
2026-06-05,Store,STR-06,SKU-00024,36.1,44.0,30.7,3.5
2026-06-05,Store,STR-06,SKU-00020,18.1,18.0,12.7,4.3
2026-06-05,Store,STR-06,SKU-00003,38.6,43.0,35.5,3.3
2026-06-05,Store,STR-06,SKU-00023,43.4,39.0,33.0,3.9
2026-06-05,Store,STR-06,SKU-00010,18.8,28.0,16.5,3.4
2026-06-05,Store,STR-06,SKU-00021,20.7,0.0,9.4,6.6
2026-06-05,Store,STR-06,SKU-00018,37.9,31.0,24.3,4.7
2026-06-05,Store,STR-06,SKU-00002,55.5,40.0,33.7,4.9
2026-06-05,Store,STR-06,SKU-00019,25.9,35.0,24.7,3.2
2026-06-05,Store,STR-06,SKU-00009,50.7,0.0,29.9,5.1
2026-06-05,Store,STR-06,SKU-00001,67.7,56.0,43.7,4.7
2026-06-05,Store,STR-07,SKU-00014,39.0,34.0,28.9,4.0
2026-06-05,Store,STR-07,SKU-00022,38.4,0.0,21.0,5.5
2026-06-05,Store,STR-07,SKU-00005,13.2,22.0,14.9,2.7
2026-06-05,Store,STR-07,SKU-00012,53.0,0.0,29.5,5.4
2026-06-05,Store,STR-07,SKU-00013,130.4,0.0,63.7,6.1
2026-06-05,Store,STR-07,SKU-00019,39.0,37.0,30.7,3.8
2026-06-05,Store,STR-07,SKU-00016,36.4,0.0,17.4,6.3
2026-06-05,Store,STR-07,SKU-00010,17.7,29.0,20.7,2.6
2026-06-05,Store,STR-07,SKU-00021,19.8,17.0,13.7,4.3
2026-06-05,Store,STR-07,SKU-00004,26.2,0.0,14.9,5.3
2026-06-05,Store,STR-07,SKU-00007,77.4,70.0,52.0,4.5
2026-06-05,Store,STR-07,SKU-00018,88.5,0.0,49.2,5.4
2026-06-05,Store,STR-07,SKU-00002,42.3,42.0,34.7,3.7
2026-06-05,Store,STR-07,SKU-00023,102.7,72.0,61.7,5.0
2026-06-05,Store,STR-07,SKU-00008,54.0,54.0,46.2,3.5
2026-06-05,Store,STR-07,SKU-00006,56.8,0.0,27.8,6.1
2026-06-05,Store,STR-07,SKU-00017,77.5,69.0,51.7,4.5
2026-06-05,Store,STR-07,SKU-00020,22.5,37.0,29.5,2.3
2026-06-05,Store,STR-07,SKU-00003,38.8,64.0,42.3,2.8
2026-06-05,Store,STR-08,SKU-00009,31.4,0.0,17.4,5.4
2026-06-05,Store,STR-08,SKU-00014,36.7,0.0,19.3,5.7
2026-06-05,Store,STR-08,SKU-00006,9.5,14.0,8.3,3.4
2026-06-05,Store,STR-08,SKU-00001,49.2,0.0,20.9,7.1
2026-06-05,Store,STR-08,SKU-00020,8.3,8.0,5.7,4.3
2026-06-05,Store,STR-08,SKU-00021,19.1,0.0,8.5,6.7
2026-06-05,Store,STR-08,SKU-00011,5.3,11.0,6.1,2.6
2026-06-05,Store,STR-08,SKU-00018,31.6,0.0,13.3,7.1
2026-06-05,Store,STR-08,SKU-00023,49.4,0.0,28.4,5.2
2026-06-05,Store,STR-08,SKU-00019,10.0,22.0,13.8,2.2
2026-06-05,Store,STR-08,SKU-00017,50.4,0.0,24.8,6.1
