date,store_id,sku_id,units_sold,revenue,promo_flag,category,subcategory,unit_price,unit_cost,region,store_format,warehouse_id
2025-12-10,STR-05,SKU-00021,12,37.68,False,Personal Care,Oral Care,3.14,2.1,VIC,Metro,WH-VIC
2025-12-10,STR-05,SKU-00002,17,54.91,False,Snacks,Biscuits,3.23,2.21,VIC,Metro,WH-VIC
2025-12-10,STR-05,SKU-00018,12,40.56,False,Snacks,Biscuits,3.38,2.32,VIC,Metro,WH-VIC
2025-12-10,STR-05,SKU-00020,4,37.92,False,Household,Laundry,9.48,5.2,VIC,Metro,WH-VIC
2025-12-10,STR-05,SKU-00014,20,144.8,False,Snacks,Chips,7.24,4.12,VIC,Metro,WH-VIC
2025-12-10,STR-05,SKU-00010,14,113.54,False,Household,Laundry,8.11,4.29,VIC,Metro,WH-VIC
2025-12-10,STR-05,SKU-00001,12,38.64,False,Beverages,Soft Drinks,3.22,1.57,VIC,Metro,WH-VIC
2025-12-10,STR-05,SKU-00019,4,35.76,False,Dairy,Cheese,8.94,5.36,VIC,Metro,WH-VIC
2025-12-10,STR-05,SKU-00015,22,69.96,False,Dairy,Yoghurt,3.18,2.27,VIC,Metro,WH-VIC
2025-12-10,STR-05,SKU-00011,8,87.76,False,Personal Care,Oral Care,10.97,5.92,VIC,Metro,WH-VIC
2025-12-10,STR-05,SKU-00016,3,10.44,False,Household,Laundry,3.48,2.03,VIC,Metro,WH-VIC
2025-12-10,STR-05,SKU-00013,9,44.55,False,Beverages,Juice,4.95,2.42,VIC,Metro,WH-VIC
2025-12-10,STR-05,SKU-00008,23,60.49,False,Snacks,Chips,2.63,1.67,VIC,Metro,WH-VIC
2025-12-10,STR-05,SKU-00006,7,55.02,True,Frozen,Frozen Meals,7.86,4.07,VIC,Metro,WH-VIC
2025-12-10,STR-05,SKU-00017,22,82.28,False,Beverages,Soft Drinks,3.74,1.83,VIC,Metro,WH-VIC
2025-12-10,STR-05,SKU-00003,19,189.62,False,Dairy,Cheese,9.98,5.99,VIC,Metro,WH-VIC
2025-12-10,STR-06,SKU-00011,7,76.79,False,Personal Care,Oral Care,10.97,5.92,NSW,Regional,WH-NSW
2025-12-10,STR-06,SKU-00015,5,15.9,False,Dairy,Yoghurt,3.18,2.27,NSW,Regional,WH-NSW
2025-12-10,STR-06,SKU-00014,10,72.4,False,Snacks,Chips,7.24,4.12,NSW,Regional,WH-NSW
2025-12-10,STR-06,SKU-00017,26,97.24,False,Beverages,Soft Drinks,3.74,1.83,NSW,Regional,WH-NSW
2025-12-10,STR-06,SKU-00006,2,15.72,True,Frozen,Frozen Meals,7.86,4.07,NSW,Regional,WH-NSW
2025-12-10,STR-06,SKU-00004,6,57.78,False,Household,Laundry,9.63,5.29,NSW,Regional,WH-NSW
2025-12-10,STR-06,SKU-00022,14,104.02,False,Frozen,Frozen Meals,7.43,3.85,NSW,Regional,WH-NSW
2025-12-10,STR-06,SKU-00005,0,0.0,False,Personal Care,Oral Care,3.43,2.29,NSW,Regional,WH-NSW
2025-12-10,STR-06,SKU-00024,15,32.25,False,Snacks,Chips,2.15,1.36,NSW,Regional,WH-NSW
2025-12-10,STR-06,SKU-00020,4,37.92,False,Household,Laundry,9.48,5.2,NSW,Regional,WH-NSW
2025-12-10,STR-06,SKU-00003,7,69.86,False,Dairy,Cheese,9.98,5.99,NSW,Regional,WH-NSW
2025-12-10,STR-06,SKU-00023,16,67.2,False,Beverages,Juice,4.2,2.48,NSW,Regional,WH-NSW
2025-12-10,STR-06,SKU-00010,7,56.77,False,Household,Laundry,8.11,4.29,NSW,Regional,WH-NSW
2025-12-10,STR-06,SKU-00021,2,6.28,False,Personal Care,Oral Care,3.14,2.1,NSW,Regional,WH-NSW
2025-12-10,STR-06,SKU-00018,5,16.9,False,Snacks,Biscuits,3.38,2.32,NSW,Regional,WH-NSW
2025-12-10,STR-06,SKU-00002,12,38.76,False,Snacks,Biscuits,3.23,2.21,NSW,Regional,WH-NSW
2025-12-10,STR-06,SKU-00019,5,44.7,False,Dairy,Cheese,8.94,5.36,NSW,Regional,WH-NSW
2025-12-10,STR-06,SKU-00009,8,54.48,False,Dairy,Cheese,6.81,4.65,NSW,Regional,WH-NSW
2025-12-10,STR-06,SKU-00001,19,61.18,False,Beverages,Soft Drinks,3.22,1.57,NSW,Regional,WH-NSW
2025-12-10,STR-07,SKU-00014,9,65.16,False,Snacks,Chips,7.24,4.12,QLD,Metro,WH-QLD
2025-12-10,STR-07,SKU-00022,1,7.43,False,Frozen,Frozen Meals,7.43,3.85,QLD,Metro,WH-QLD
2025-12-10,STR-07,SKU-00005,3,10.29,False,Personal Care,Oral Care,3.43,2.29,QLD,Metro,WH-QLD
2025-12-10,STR-07,SKU-00012,8,41.12,False,Frozen,Frozen Meals,5.14,2.93,QLD,Metro,WH-QLD
2025-12-10,STR-07,SKU-00013,39,193.05,False,Beverages,Juice,4.95,2.42,QLD,Metro,WH-QLD
2025-12-10,STR-07,SKU-00019,6,53.64,False,Dairy,Cheese,8.94,5.36,QLD,Metro,WH-QLD
2025-12-10,STR-07,SKU-00016,8,27.84,False,Household,Laundry,3.48,2.03,QLD,Metro,WH-QLD
2025-12-10,STR-07,SKU-00010,3,24.33,False,Household,Laundry,8.11,4.29,QLD,Metro,WH-QLD
2025-12-10,STR-07,SKU-00021,9,28.26,False,Personal Care,Oral Care,3.14,2.1,QLD,Metro,WH-QLD
2025-12-10,STR-07,SKU-00004,9,86.67,False,Household,Laundry,9.63,5.29,QLD,Metro,WH-QLD
2025-12-10,STR-07,SKU-00007,30,132.6,False,Beverages,Juice,4.42,2.62,QLD,Metro,WH-QLD
2025-12-10,STR-07,SKU-00018,22,74.36,False,Snacks,Biscuits,3.38,2.32,QLD,Metro,WH-QLD
2025-12-10,STR-07,SKU-00002,19,61.37,False,Snacks,Biscuits,3.23,2.21,QLD,Metro,WH-QLD
2025-12-10,STR-07,SKU-00023,25,105.0,False,Beverages,Juice,4.2,2.48,QLD,Metro,WH-QLD
2025-12-10,STR-07,SKU-00008,19,49.97,False,Snacks,Chips,2.63,1.67,QLD,Metro,WH-QLD
2025-12-10,STR-07,SKU-00006,12,94.32,True,Frozen,Frozen Meals,7.86,4.07,QLD,Metro,WH-QLD
2025-12-10,STR-07,SKU-00017,33,123.42,False,Beverages,Soft Drinks,3.74,1.83,QLD,Metro,WH-QLD
2025-12-10,STR-07,SKU-00020,11,104.28,False,Household,Laundry,9.48,5.2,QLD,Metro,WH-QLD
2025-12-10,STR-07,SKU-00003,14,139.72,False,Dairy,Cheese,9.98,5.99,QLD,Metro,WH-QLD
2025-12-10,STR-08,SKU-00009,4,27.24,False,Dairy,Cheese,6.81,4.65,WA,Express,WH-WA
2025-12-10,STR-08,SKU-00014,10,72.4,False,Snacks,Chips,7.24,4.12,WA,Express,WH-WA
2025-12-10,STR-08,SKU-00006,6,47.16,True,Frozen,Frozen Meals,7.86,4.07,WA,Express,WH-WA
2025-12-10,STR-08,SKU-00001,10,32.2,False,Beverages,Soft Drinks,3.22,1.57,WA,Express,WH-WA
2025-12-10,STR-08,SKU-00020,4,37.92,False,Household,Laundry,9.48,5.2,WA,Express,WH-WA
2025-12-10,STR-08,SKU-00021,2,6.28,False,Personal Care,Oral Care,3.14,2.1,WA,Express,WH-WA
2025-12-10,STR-08,SKU-00011,1,10.97,False,Personal Care,Oral Care,10.97,5.92,WA,Express,WH-WA
2025-12-10,STR-08,SKU-00018,4,13.52,False,Snacks,Biscuits,3.38,2.32,WA,Express,WH-WA
2025-12-10,STR-08,SKU-00023,12,50.4,False,Beverages,Juice,4.2,2.48,WA,Express,WH-WA
2025-12-10,STR-08,SKU-00019,6,53.64,False,Dairy,Cheese,8.94,5.36,WA,Express,WH-WA
2025-12-10,STR-08,SKU-00017,11,41.14,False,Beverages,Soft Drinks,3.74,1.83,WA,Express,WH-WA
2025-12-10,STR-08,SKU-00004,1,9.63,False,Household,Laundry,9.63,5.29,WA,Express,WH-WA
2025-12-10,STR-08,SKU-00010,0,0.0,False,Household,Laundry,8.11,4.29,WA,Express,WH-WA
2025-12-10,STR-08,SKU-00013,8,39.6,False,Beverages,Juice,4.95,2.42,WA,Express,WH-WA
2025-12-10,STR-08,SKU-00002,4,12.92,False,Snacks,Biscuits,3.23,2.21,WA,Express,WH-WA
2025-12-10,STR-08,SKU-00012,4,20.56,False,Frozen,Frozen Meals,5.14,2.93,WA,Express,WH-WA
2025-12-10,STR-08,SKU-00015,2,6.36,False,Dairy,Yoghurt,3.18,2.27,WA,Express,WH-WA
2025-12-10,STR-08,SKU-00024,3,6.45,False,Snacks,Chips,2.15,1.36,WA,Express,WH-WA
2025-12-10,STR-08,SKU-00005,2,6.86,False,Personal Care,Oral Care,3.43,2.29,WA,Express,WH-WA
2025-12-11,STR-01,SKU-00003,10,99.8,False,Dairy,Cheese,9.98,5.99,VIC,Metro,WH-VIC
2025-12-11,STR-01,SKU-00007,42,185.64,False,Beverages,Juice,4.42,2.62,VIC,Metro,WH-VIC
2025-12-11,STR-01,SKU-00001,18,57.96,False,Beverages,Soft Drinks,3.22,1.57,VIC,Metro,WH-VIC
2025-12-11,STR-01,SKU-00004,18,173.34,False,Household,Laundry,9.63,5.29,VIC,Metro,WH-VIC
2025-12-11,STR-01,SKU-00015,17,54.06,False,Dairy,Yoghurt,3.18,2.27,VIC,Metro,WH-VIC
2025-12-11,STR-01,SKU-00023,19,79.8,False,Beverages,Juice,4.2,2.48,VIC,Metro,WH-VIC
2025-12-11,STR-01,SKU-00024,20,43.0,False,Snacks,Chips,2.15,1.36,VIC,Metro,WH-VIC
2025-12-11,STR-01,SKU-00008,14,36.82,False,Snacks,Chips,2.63,1.67,VIC,Metro,WH-VIC
2025-12-11,STR-01,SKU-00010,8,64.88,False,Household,Laundry,8.11,4.29,VIC,Metro,WH-VIC
2025-12-11,STR-01,SKU-00002,26,,False,Snacks,Biscuits,3.23,2.21,VIC,Metro,WH-VIC
2025-12-11,STR-01,SKU-00009,7,47.67,False,Dairy,Cheese,6.81,4.65,VIC,Metro,WH-VIC
2025-12-11,STR-01,SKU-00020,5,47.4,False,Household,Laundry,9.48,5.2,VIC,Metro,WH-VIC
2025-12-11,STR-01,SKU-00021,2,6.28,False,Personal Care,Oral Care,3.14,2.1,VIC,Metro,WH-VIC
2025-12-11,STR-01,SKU-00014,13,94.12,False,Snacks,Chips,7.24,4.12,VIC,Metro,WH-VIC
2025-12-11,STR-01,SKU-00019,18,160.92,False,Dairy,Cheese,8.94,5.36,VIC,Metro,WH-VIC
2025-12-11,STR-01,SKU-00018,30,101.4,False,Snacks,Biscuits,3.38,2.32,VIC,Metro,WH-VIC
2025-12-11,STR-01,SKU-00022,11,81.73,False,Frozen,Frozen Meals,7.43,3.85,VIC,Metro,WH-VIC
2025-12-11,STR-01,SKU-00011,0,0.0,False,Personal Care,Oral Care,10.97,5.92,VIC,Metro,WH-VIC
2025-12-11,STR-01,SKU-00013,20,99.0,False,Beverages,Juice,4.95,2.42,VIC,Metro,WH-VIC
2025-12-11,STR-02,SKU-00020,11,104.28,False,Household,Laundry,9.48,5.2,NSW,Metro,WH-NSW
2025-12-11,STR-02,SKU-00010,3,24.33,False,Household,Laundry,8.11,4.29,NSW,Metro,WH-NSW
2025-12-11,STR-02,SKU-00015,12,38.16,False,Dairy,Yoghurt,3.18,2.27,NSW,Metro,WH-NSW
2025-12-11,STR-02,SKU-00018,15,50.7,False,Snacks,Biscuits,3.38,2.32,NSW,Metro,WH-NSW
2025-12-11,STR-02,SKU-00002,22,71.06,False,Snacks,Biscuits,3.23,2.21,NSW,Metro,WH-NSW
2025-12-11,STR-02,SKU-00011,0,0.0,False,Personal Care,Oral Care,10.97,5.92,NSW,Metro,WH-NSW
2025-12-11,STR-02,SKU-00003,16,159.68,False,Dairy,Cheese,9.98,5.99,NSW,Metro,WH-NSW
2025-12-11,STR-02,SKU-00014,26,188.24,False,Snacks,Chips,7.24,4.12,NSW,Metro,WH-NSW
2025-12-11,STR-02,SKU-00008,14,36.82,False,Snacks,Chips,2.63,1.67,NSW,Metro,WH-NSW
2025-12-11,STR-02,SKU-00012,4,20.56,False,Frozen,Frozen Meals,5.14,2.93,NSW,Metro,WH-NSW
2025-12-11,STR-02,SKU-00016,6,20.88,False,Household,Laundry,3.48,2.03,NSW,Metro,WH-NSW
2025-12-11,STR-02,SKU-00009,20,136.2,False,Dairy,Cheese,6.81,4.65,NSW,Metro,WH-NSW
2025-12-11,STR-02,SKU-00023,26,109.2,False,Beverages,Juice,4.2,2.48,NSW,Metro,WH-NSW
2025-12-11,STR-02,SKU-00019,10,89.4,False,Dairy,Cheese,8.94,5.36,NSW,Metro,WH-NSW
2025-12-11,STR-02,SKU-00024,11,23.65,False,Snacks,Chips,2.15,1.36,NSW,Metro,WH-NSW
2025-12-11,STR-02,SKU-00007,29,128.18,False,Beverages,Juice,4.42,2.62,NSW,Metro,WH-NSW
2025-12-11,STR-02,SKU-00006,11,86.46,True,Frozen,Frozen Meals,7.86,4.07,NSW,Metro,WH-NSW
2025-12-11,STR-02,SKU-00013,21,103.95,False,Beverages,Juice,4.95,2.42,NSW,Metro,WH-NSW
2025-12-11,STR-02,SKU-00022,3,22.29,False,Frozen,Frozen Meals,7.43,3.85,NSW,Metro,WH-NSW
2025-12-11,STR-03,SKU-00018,17,57.46,False,Snacks,Biscuits,3.38,2.32,QLD,Metro,WH-QLD
2025-12-11,STR-03,SKU-00019,27,241.38,False,Dairy,Cheese,8.94,5.36,QLD,Metro,WH-QLD
2025-12-11,STR-03,SKU-00008,37,97.31,False,Snacks,Chips,2.63,1.67,QLD,Metro,WH-QLD
2025-12-11,STR-03,SKU-00016,11,38.28,False,Household,Laundry,3.48,2.03,QLD,Metro,WH-QLD
2025-12-11,STR-03,SKU-00001,33,106.26,False,Beverages,Soft Drinks,3.22,1.57,QLD,Metro,WH-QLD
2025-12-11,STR-03,SKU-00021,3,9.42,False,Personal Care,Oral Care,3.14,2.1,QLD,Metro,WH-QLD
2025-12-11,STR-03,SKU-00013,41,202.95,False,Beverages,Juice,4.95,2.42,QLD,Metro,WH-QLD
2025-12-11,STR-03,SKU-00004,8,77.04,False,Household,Laundry,9.63,5.29,QLD,Metro,WH-QLD
2025-12-11,STR-03,SKU-00017,42,157.08,False,Beverages,Soft Drinks,3.74,1.83,QLD,Metro,WH-QLD
2025-12-11,STR-03,SKU-00005,6,20.58,False,Personal Care,Oral Care,3.43,2.29,QLD,Metro,WH-QLD
2025-12-11,STR-03,SKU-00006,10,78.6,True,Frozen,Frozen Meals,7.86,4.07,QLD,Metro,WH-QLD
2025-12-11,STR-03,SKU-00020,13,123.24,False,Household,Laundry,9.48,5.2,QLD,Metro,WH-QLD
2025-12-11,STR-03,SKU-00015,16,50.88,False,Dairy,Yoghurt,3.18,2.27,QLD,Metro,WH-QLD
2025-12-11,STR-03,SKU-00009,10,68.1,False,Dairy,Cheese,6.81,4.65,QLD,Metro,WH-QLD
2025-12-11,STR-03,SKU-00023,20,84.0,False,Beverages,Juice,4.2,2.48,QLD,Metro,WH-QLD
2025-12-11,STR-03,SKU-00002,16,51.68,False,Snacks,Biscuits,3.23,2.21,QLD,Metro,WH-QLD
2025-12-11,STR-03,SKU-00007,32,141.44,False,Beverages,Juice,4.42,2.62,QLD,Metro,WH-QLD
2025-12-11,STR-03,SKU-00010,6,48.66,False,Household,Laundry,8.11,4.29,QLD,Metro,WH-QLD
2025-12-11,STR-03,SKU-00011,7,76.79,False,Personal Care,Oral Care,10.97,5.92,QLD,Metro,WH-QLD
2025-12-11,STR-04,SKU-00015,7,22.26,False,Dairy,Yoghurt,3.18,2.27,WA,Regional,WH-WA
2025-12-11,STR-04,SKU-00003,10,99.8,False,Dairy,Cheese,9.98,5.99,WA,Regional,WH-WA
2025-12-11,STR-04,SKU-00004,5,48.15,False,Household,Laundry,9.63,5.29,WA,Regional,WH-WA
2025-12-11,STR-04,SKU-00013,18,89.1,False,Beverages,Juice,4.95,2.42,WA,Regional,WH-WA
2025-12-11,STR-04,SKU-00014,4,28.96,False,Snacks,Chips,7.24,4.12,WA,Regional,WH-WA
2025-12-11,STR-04,SKU-00011,3,32.91,False,Personal Care,Oral Care,10.97,5.92,WA,Regional,WH-WA
2025-12-11,STR-04,SKU-00020,11,104.28,False,Household,Laundry,9.48,5.2,WA,Regional,WH-WA
2025-12-11,STR-04,SKU-00007,15,66.3,False,Beverages,Juice,4.42,2.62,WA,Regional,WH-WA
2025-12-11,STR-04,SKU-00018,19,64.22,False,Snacks,Biscuits,3.38,2.32,WA,Regional,WH-WA
2025-12-11,STR-04,SKU-00021,3,9.42,False,Personal Care,Oral Care,3.14,2.1,WA,Regional,WH-WA
2025-12-11,STR-04,SKU-00001,14,45.08,False,Beverages,Soft Drinks,3.22,1.57,WA,Regional,WH-WA
2025-12-11,STR-04,SKU-00010,6,48.66,False,Household,Laundry,8.11,4.29,WA,Regional,WH-WA
2025-12-11,STR-04,SKU-00022,5,37.15,False,Frozen,Frozen Meals,7.43,3.85,WA,Regional,WH-WA
2025-12-11,STR-04,SKU-00006,6,47.16,True,Frozen,Frozen Meals,7.86,4.07,WA,Regional,WH-WA
2025-12-11,STR-04,SKU-00017,22,82.28,False,Beverages,Soft Drinks,3.74,1.83,WA,Regional,WH-WA
2025-12-11,STR-04,SKU-00009,14,95.34,False,Dairy,Cheese,6.81,4.65,WA,Regional,WH-WA
2025-12-11,STR-04,SKU-00012,3,15.42,False,Frozen,Frozen Meals,5.14,2.93,WA,Regional,WH-WA
2025-12-11,STR-04,SKU-00016,4,13.92,False,Household,Laundry,3.48,2.03,WA,Regional,WH-WA
2025-12-11,STR-04,SKU-00005,6,20.58,False,Personal Care,Oral Care,3.43,2.29,WA,Regional,WH-WA
2025-12-11,STR-05,SKU-00005,5,17.15,False,Personal Care,Oral Care,3.43,2.29,VIC,Metro,WH-VIC
2025-12-11,STR-05,SKU-00024,14,30.1,False,Snacks,Chips,2.15,1.36,VIC,Metro,WH-VIC
2025-12-11,STR-05,SKU-00004,7,67.41,False,Household,Laundry,9.63,5.29,VIC,Metro,WH-VIC
2025-12-11,STR-05,SKU-00021,3,9.42,False,Personal Care,Oral Care,3.14,2.1,VIC,Metro,WH-VIC
2025-12-11,STR-05,SKU-00002,29,93.67,False,Snacks,Biscuits,3.23,2.21,VIC,Metro,WH-VIC
2025-12-11,STR-05,SKU-00018,10,33.8,False,Snacks,Biscuits,3.38,2.32,VIC,Metro,WH-VIC
2025-12-11,STR-05,SKU-00020,9,85.32,False,Household,Laundry,9.48,5.2,VIC,Metro,WH-VIC
2025-12-11,STR-05,SKU-00014,16,115.84,False,Snacks,Chips,7.24,4.12,VIC,Metro,WH-VIC
2025-12-11,STR-05,SKU-00010,10,81.1,False,Household,Laundry,8.11,4.29,VIC,Metro,WH-VIC
2025-12-11,STR-05,SKU-00001,15,48.3,False,Beverages,Soft Drinks,3.22,1.57,VIC,Metro,WH-VIC
2025-12-11,STR-05,SKU-00019,6,53.64,False,Dairy,Cheese,8.94,5.36,VIC,Metro,WH-VIC
2025-12-11,STR-05,SKU-00015,8,25.44,False,Dairy,Yoghurt,3.18,2.27,VIC,Metro,WH-VIC
2025-12-11,STR-05,SKU-00011,6,65.82,False,Personal Care,Oral Care,10.97,5.92,VIC,Metro,WH-VIC
2025-12-11,STR-05,SKU-00016,4,13.92,False,Household,Laundry,3.48,2.03,VIC,Metro,WH-VIC
2025-12-11,STR-05,SKU-00013,22,108.9,False,Beverages,Juice,4.95,2.42,VIC,Metro,WH-VIC
2025-12-11,STR-05,SKU-00008,32,84.16,False,Snacks,Chips,2.63,1.67,VIC,Metro,WH-VIC
2025-12-11,STR-05,SKU-00006,9,70.74,True,Frozen,Frozen Meals,7.86,4.07,VIC,Metro,WH-VIC
2025-12-11,STR-05,SKU-00017,22,82.28,False,Beverages,Soft Drinks,3.74,1.83,VIC,Metro,WH-VIC
2025-12-11,STR-05,SKU-00003,19,189.62,False,Dairy,Cheese,9.98,5.99,VIC,Metro,WH-VIC
2025-12-11,STR-06,SKU-00011,2,21.94,False,Personal Care,Oral Care,10.97,5.92,NSW,Regional,WH-NSW
2025-12-11,STR-06,SKU-00015,7,22.26,False,Dairy,Yoghurt,3.18,2.27,NSW,Regional,WH-NSW
2025-12-11,STR-06,SKU-00014,19,137.56,False,Snacks,Chips,7.24,4.12,NSW,Regional,WH-NSW
2025-12-11,STR-06,SKU-00017,27,100.98,False,Beverages,Soft Drinks,3.74,1.83,NSW,Regional,WH-NSW
2025-12-11,STR-06,SKU-00006,4,31.44,True,Frozen,Frozen Meals,7.86,4.07,NSW,Regional,WH-NSW
2025-12-11,STR-06,SKU-00004,5,48.15,False,Household,Laundry,9.63,5.29,NSW,Regional,WH-NSW
2025-12-11,STR-06,SKU-00022,8,59.44,False,Frozen,Frozen Meals,7.43,3.85,NSW,Regional,WH-NSW
2025-12-11,STR-06,SKU-00005,0,0.0,False,Personal Care,Oral Care,3.43,2.29,NSW,Regional,WH-NSW
2025-12-11,STR-06,SKU-00024,17,36.55,False,Snacks,Chips,2.15,1.36,NSW,Regional,WH-NSW
2025-12-11,STR-06,SKU-00020,8,75.84,False,Household,Laundry,9.48,5.2,NSW,Regional,WH-NSW
2025-12-11,STR-06,SKU-00003,21,209.58,False,Dairy,Cheese,9.98,5.99,NSW,Regional,WH-NSW
2025-12-11,STR-06,SKU-00023,21,88.2,False,Beverages,Juice,4.2,2.48,NSW,Regional,WH-NSW
2025-12-11,STR-06,SKU-00010,6,48.66,False,Household,Laundry,8.11,4.29,NSW,Regional,WH-NSW
2025-12-11,STR-06,SKU-00021,4,12.56,False,Personal Care,Oral Care,3.14,2.1,NSW,Regional,WH-NSW
2025-12-11,STR-06,SKU-00018,15,50.7,False,Snacks,Biscuits,3.38,2.32,NSW,Regional,WH-NSW
2025-12-11,STR-06,SKU-00002,13,41.99,False,Snacks,Biscuits,3.23,2.21,NSW,Regional,WH-NSW
2025-12-11,STR-06,SKU-00019,9,80.46,False,Dairy,Cheese,8.94,5.36,NSW,Regional,WH-NSW
2025-12-11,STR-06,SKU-00009,12,81.72,False,Dairy,Cheese,6.81,4.65,NSW,Regional,WH-NSW
2025-12-11,STR-06,SKU-00001,21,67.62,False,Beverages,Soft Drinks,3.22,1.57,NSW,Regional,WH-NSW
2025-12-11,STR-07,SKU-00014,13,94.12,False,Snacks,Chips,7.24,4.12,QLD,Metro,WH-QLD
2025-12-11,STR-07,SKU-00022,7,52.01,False,Frozen,Frozen Meals,7.43,3.85,QLD,Metro,WH-QLD
2025-12-11,STR-07,SKU-00005,2,6.86,False,Personal Care,Oral Care,3.43,2.29,QLD,Metro,WH-QLD
2025-12-11,STR-07,SKU-00012,7,35.98,False,Frozen,Frozen Meals,5.14,2.93,QLD,Metro,WH-QLD
2025-12-11,STR-07,SKU-00013,36,178.2,False,Beverages,Juice,4.95,2.42,QLD,Metro,WH-QLD
2025-12-11,STR-07,SKU-00019,6,53.64,False,Dairy,Cheese,8.94,5.36,QLD,Metro,WH-QLD
2025-12-11,STR-07,SKU-00016,5,17.4,False,Household,Laundry,3.48,2.03,QLD,Metro,WH-QLD
2025-12-11,STR-07,SKU-00010,6,48.66,False,Household,Laundry,8.11,4.29,QLD,Metro,WH-QLD
2025-12-11,STR-07,SKU-00021,5,15.7,False,Personal Care,Oral Care,3.14,2.1,QLD,Metro,WH-QLD
2025-12-11,STR-07,SKU-00004,2,19.26,False,Household,Laundry,9.63,5.29,QLD,Metro,WH-QLD
2025-12-11,STR-07,SKU-00007,22,97.24,False,Beverages,Juice,4.42,2.62,QLD,Metro,WH-QLD
2025-12-11,STR-07,SKU-00018,23,77.74,False,Snacks,Biscuits,3.38,2.32,QLD,Metro,WH-QLD
2025-12-11,STR-07,SKU-00002,15,48.45,False,Snacks,Biscuits,3.23,2.21,QLD,Metro,WH-QLD
2025-12-11,STR-07,SKU-00023,37,155.4,False,Beverages,Juice,4.2,2.48,QLD,Metro,WH-QLD
2025-12-11,STR-07,SKU-00008,19,49.97,False,Snacks,Chips,2.63,1.67,QLD,Metro,WH-QLD
2025-12-11,STR-07,SKU-00006,10,78.6,True,Frozen,Frozen Meals,7.86,4.07,QLD,Metro,WH-QLD
2025-12-11,STR-07,SKU-00017,30,112.2,False,Beverages,Soft Drinks,3.74,1.83,QLD,Metro,WH-QLD
2025-12-11,STR-07,SKU-00020,15,142.2,False,Household,Laundry,9.48,5.2,QLD,Metro,WH-QLD
2025-12-11,STR-07,SKU-00003,10,99.8,False,Dairy,Cheese,9.98,5.99,QLD,Metro,WH-QLD
2025-12-11,STR-08,SKU-00009,4,27.24,False,Dairy,Cheese,6.81,4.65,WA,Express,WH-WA
2025-12-11,STR-08,SKU-00014,6,43.44,False,Snacks,Chips,7.24,4.12,WA,Express,WH-WA
2025-12-11,STR-08,SKU-00006,3,23.58,True,Frozen,Frozen Meals,7.86,4.07,WA,Express,WH-WA
2025-12-11,STR-08,SKU-00001,18,57.96,False,Beverages,Soft Drinks,3.22,1.57,WA,Express,WH-WA
2025-12-11,STR-08,SKU-00020,0,0.0,False,Household,Laundry,9.48,5.2,WA,Express,WH-WA
2025-12-11,STR-08,SKU-00021,4,12.56,False,Personal Care,Oral Care,3.14,2.1,WA,Express,WH-WA
2025-12-11,STR-08,SKU-00011,1,10.97,False,Personal Care,Oral Care,10.97,5.92,WA,Express,WH-WA
2025-12-11,STR-08,SKU-00018,6,20.28,False,Snacks,Biscuits,3.38,2.32,WA,Express,WH-WA
2025-12-11,STR-08,SKU-00023,15,63.0,False,Beverages,Juice,4.2,2.48,WA,Express,WH-WA
2025-12-11,STR-08,SKU-00019,5,44.7,False,Dairy,Cheese,8.94,5.36,WA,Express,WH-WA
2025-12-11,STR-08,SKU-00017,8,29.92,False,Beverages,Soft Drinks,3.74,1.83,WA,Express,WH-WA
2025-12-11,STR-08,SKU-00004,2,19.26,False,Household,Laundry,9.63,5.29,WA,Express,WH-WA
2025-12-11,STR-08,SKU-00010,0,0.0,False,Household,Laundry,8.11,4.29,WA,Express,WH-WA
2025-12-11,STR-08,SKU-00013,15,74.25,False,Beverages,Juice,4.95,2.42,WA,Express,WH-WA
2025-12-11,STR-08,SKU-00002,4,12.92,False,Snacks,Biscuits,3.23,2.21,WA,Express,WH-WA
2025-12-11,STR-08,SKU-00012,7,35.98,False,Frozen,Frozen Meals,5.14,2.93,WA,Express,WH-WA
2025-12-11,STR-08,SKU-00015,7,22.26,False,Dairy,Yoghurt,3.18,2.27,WA,Express,WH-WA
2025-12-11,STR-08,SKU-00024,13,27.95,False,Snacks,Chips,2.15,1.36,WA,Express,WH-WA
2025-12-11,STR-08,SKU-00005,2,6.86,False,Personal Care,Oral Care,3.43,2.29,WA,Express,WH-WA
2025-12-12,STR-01,SKU-00003,7,69.86,False,Dairy,Cheese,9.98,5.99,VIC,Metro,WH-VIC
2025-12-12,STR-01,SKU-00007,34,150.28,False,Beverages,Juice,4.42,2.62,VIC,Metro,WH-VIC
2025-12-12,STR-01,SKU-00001,17,54.74,False,Beverages,Soft Drinks,3.22,1.57,VIC,Metro,WH-VIC
2025-12-12,STR-01,SKU-00004,16,154.08,False,Household,Laundry,9.63,5.29,VIC,Metro,WH-VIC
2025-12-12,STR-01,SKU-00015,21,66.78,False,Dairy,Yoghurt,3.18,2.27,VIC,Metro,WH-VIC
2025-12-12,STR-01,SKU-00023,22,92.4,False,Beverages,Juice,4.2,2.48,VIC,Metro,WH-VIC
2025-12-12,STR-01,SKU-00024,28,60.2,False,Snacks,Chips,2.15,1.36,VIC,Metro,WH-VIC
2025-12-12,STR-01,SKU-00008,12,31.56,False,Snacks,Chips,2.63,1.67,VIC,Metro,WH-VIC
